ISO,Year,TLA
LCA,1971,61.0
LCA,1972,61.0
LCA,1973,61.0
LCA,1974,61.0
LCA,1975,61.0
LCA,1976,61.0
LCA,1977,61.0
LCA,1978,61.0
LCA,1979,61.0
LCA,1980,61.0
LCA,1981,61.0
LCA,1982,61.0
LCA,1983,61.0
LCA,1984,61.0
LCA,1985,61.0
LCA,1986,61.0
LCA,1987,61.0
LCA,1988,61.0
LCA,1989,61.0
LCA,1990,61.0
LCA,1991,61.0
LCA,1992,61.0
LCA,1993,61.0
LCA,1994,61.0
LCA,1995,61.0
LCA,1996,61.0
LCA,1997,61.0
LCA,1998,61.0
LCA,1999,61.0
LCA,2000,61.0
LCA,2001,61.0
LCA,2002,61.0
LCA,2003,61.0
LCA,2004,61.0
LCA,2005,61.0
LCA,2006,61.0
LCA,2007,61.0
LCA,2008,61.0
LCA,2009,61.0
LCA,2010,61.0
LCA,2011,61.0
LCA,2012,61.0
LCA,2013,61.0
LCA,2014,61.0
LCA,2015,61.0
LCA,2016,61.0
LCA,2017,61.0
LCA,2018,61.0
LIE,1961,16.0
LIE,1962,16.0
LIE,1963,16.0
LIE,1964,16.0
LIE,1965,16.0
LIE,1966,16.0
LIE,1967,16.0
LIE,1968,16.0
LIE,1969,16.0
LIE,1970,16.0
LIE,1971,16.0
LIE,1972,16.0
LIE,1973,16.0
LIE,1974,16.0
LIE,1975,16.0
LIE,1976,16.0
LIE,1977,16.0
LIE,1978,16.0
LIE,1979,16.0
LIE,1980,16.0
LIE,1981,16.0
LIE,1982,16.0
LIE,1983,16.0
LIE,1984,16.0
LIE,1985,16.0
LIE,1986,16.0
LIE,1987,16.0
LIE,1988,16.0
LIE,1989,16.0
LIE,1990,16.0
LIE,1991,16.0
LIE,1992,16.0
LIE,1993,16.0
LIE,1994,16.0
LIE,1995,16.0
LIE,1996,16.0
LIE,1997,16.0
LIE,1998,16.0
LIE,1999,16.0
LIE,2000,16.0
LIE,2001,16.0
LIE,2002,16.0
LIE,2003,16.0
LIE,2004,16.0
LIE,2005,16.0
LIE,2006,16.0
LIE,2007,16.0
LIE,2008,16.0
LIE,2009,16.0
LIE,2010,16.0
LIE,2011,16.0
LIE,2012,16.0
LIE,2013,16.0
LIE,2014,16.0
LIE,2015,16.0
LIE,2016,16.0
LIE,2017,16.0
LIE,2018,16.0
LKA,1961,6271.0
LKA,1962,6271.0
LKA,1963,6271.0
LKA,1964,6271.0
LKA,1965,6271.0
LKA,1966,6271.0
LKA,1967,6271.0
LKA,1968,6271.0
LKA,1969,6271.0
LKA,1970,6271.0
LKA,1971,6271.0
LKA,1972,6271.0
LKA,1973,6271.0
LKA,1974,6271.0
LKA,1975,6271.0
LKA,1976,6271.0
LKA,1977,6271.0
LKA,1978,6271.0
LKA,1979,6271.0
LKA,1980,6271.0
LKA,1981,6271.0
LKA,1982,6271.0
LKA,1983,6271.0
LKA,1984,6271.0
LKA,1985,6271.0
LKA,1986,6271.0
LKA,1987,6271.0
LKA,1988,6271.0
LKA,1989,6271.0
LKA,1990,6271.0
LKA,1991,6271.0
LKA,1992,6271.0
LKA,1993,6271.0
LKA,1994,6271.0
LKA,1995,6271.0
LKA,1996,6271.0
LKA,1997,6271.0
LKA,1998,6271.0
LKA,1999,6271.0
LKA,2000,6271.0
LKA,2001,6271.0
LKA,2002,6271.0
LKA,2003,6271.0
LKA,2004,6271.0
LKA,2005,6271.0
LKA,2006,6271.0
LKA,2007,6271.0
LKA,2008,6271.0
LKA,2009,6271.0
LKA,2010,6271.0
LKA,2011,6271.0
LKA,2012,6271.0
LKA,2013,6271.0
LKA,2014,6271.0
LKA,2015,6189.3
LKA,2016,6189.3
LKA,2017,6189.3
LKA,2018,6186.4
LSO,1961,3036.0
LSO,1962,3036.0
LSO,1963,3036.0
LSO,1964,3036.0
LSO,1965,3036.0
LSO,1966,3036.0
LSO,1967,3036.0
LSO,1968,3036.0
LSO,1969,3036.0
LSO,1970,3036.0
LSO,1971,3036.0
LSO,1972,3036.0
LSO,1973,3036.0
LSO,1974,3036.0
LSO,1975,3036.0
LSO,1976,3036.0
LSO,1977,3036.0
LSO,1978,3036.0
LSO,1979,3036.0
LSO,1980,3036.0
LSO,1981,3036.0
LSO,1982,3036.0
LSO,1983,3036.0
LSO,1984,3036.0
LSO,1985,3036.0
LSO,1986,3036.0
LSO,1987,3036.0
LSO,1988,3036.0
LSO,1989,3036.0
LSO,1990,3036.0
LSO,1991,3036.0
LSO,1992,3036.0
LSO,1993,3036.0
LSO,1994,3036.0
LSO,1995,3036.0
LSO,1996,3036.0
LSO,1997,3036.0
LSO,1998,3036.0
LSO,1999,3036.0
LSO,2000,3036.0
LSO,2001,3036.0
LSO,2002,3036.0
LSO,2003,3036.0
LSO,2004,3036.0
LSO,2005,3036.0
LSO,2006,3036.0
LSO,2007,3036.0
LSO,2008,3036.0
LSO,2009,3036.0
LSO,2010,3036.0
LSO,2011,3036.0
LSO,2012,3036.0
LSO,2013,3036.0
LSO,2014,3036.0
LSO,2015,3036.0
LSO,2016,3036.0
LSO,2017,3036.0
LSO,2018,3036.0
LTU,1992,6268.0
LTU,1993,6268.0
LTU,1994,6268.0
LTU,1995,6268.0
LTU,1996,6268.0
LTU,1997,6268.0
LTU,1998,6268.0
LTU,1999,6268.0
LTU,2000,6268.0
LTU,2001,6268.0
LTU,2002,6268.0
LTU,2003,6268.0
LTU,2004,6268.0
LTU,2005,6268.0
LTU,2006,6268.0
LTU,2007,6268.0
LTU,2008,6267.5
LTU,2009,6267.5
LTU,2010,6267.5
LTU,2011,6267.4
LTU,2012,6267.4
LTU,2013,6267.5
LTU,2014,6265.0
LTU,2015,6265.0
LTU,2016,6264.2
LTU,2017,6264.1
LTU,2018,6263.0
LUX,2000,243.0
LUX,2001,243.0
LUX,2002,243.0
LUX,2003,243.0
LUX,2004,243.0
LUX,2005,243.0
LUX,2006,243.0
LUX,2007,243.0
LUX,2008,243.0
LUX,2009,243.0
LUX,2010,243.0
LUX,2011,243.0
LUX,2012,243.0
LUX,2013,243.0
LUX,2014,243.0
LUX,2015,243.0
LUX,2016,243.0
LUX,2017,243.0
LUX,2018,243.0
LVA,1992,6219.6
LVA,1993,6219.6
LVA,1994,6219.6
LVA,1995,6219.6
LVA,1996,6219.6
LVA,1997,6219.6
LVA,1998,6219.6
LVA,1999,6219.6
LVA,2000,6219.6
LVA,2001,6219.6
LVA,2002,6219.6
LVA,2003,6219.6
LVA,2004,6219.6
LVA,2005,6219.6
LVA,2006,6219.6
LVA,2007,6219.6
LVA,2008,6219.6
LVA,2009,6218.0
LVA,2010,6224.0
LVA,2011,6220.0
LVA,2012,6218.0
LVA,2013,6219.0
LVA,2014,6214.0
LVA,2015,6213.0
LVA,2016,6212.0
LVA,2017,6211.0
LVA,2018,6209.0
MAC,1961,2.0
MAC,1962,2.0
MAC,1963,2.0
MAC,1964,2.0
MAC,1965,2.0
MAC,1966,2.0
MAC,1967,2.0
MAC,1968,2.0
MAC,1969,2.0
MAC,1970,2.0
MAC,1971,2.0
MAC,1972,2.0
MAC,1973,2.0
MAC,1974,2.0
MAC,1975,2.0
MAC,1976,2.0
MAC,1977,2.0
MAC,1978,2.0
MAC,1979,2.0
MAC,1980,2.0
MAC,1981,2.0
MAC,1982,2.0
MAC,1983,2.0
MAC,1984,2.0
MAC,1985,2.0
MAC,1986,2.0
MAC,1987,2.0
MAC,1988,2.0
MAC,1989,2.0
MAC,1990,2.0
MAC,1991,2.0
MAC,1992,2.0
MAC,1993,2.0
MAC,1994,2.0
MAC,1995,2.0
MAC,1996,2.0
MAC,1997,2.0
MAC,1998,2.0
MAC,1999,2.0
MAC,2000,2.0
MAC,2001,2.6
MAC,2002,2.7
MAC,2003,2.7
MAC,2004,2.8
MAC,2005,2.8
MAC,2006,2.86
MAC,2007,2.92
MAC,2008,2.92
MAC,2009,2.95
MAC,2010,2.97
MAC,2011,2.99
MAC,2012,2.99
MAC,2013,3.03
MAC,2014,3.03
MAC,2015,3.04
MAC,2016,3.05
MAC,2017,3.08
MAC,2018,3.29
MAF,2011,5.0
MAF,2012,5.0
MAF,2013,5.0
MAF,2014,5.0
MAF,2015,5.0
MAF,2016,5.0
MAF,2017,5.0
MAF,2018,5.0
MAR,1961,44634.0
MAR,1962,44634.0
MAR,1963,44634.0
MAR,1964,44634.0
MAR,1965,44634.0
MAR,1966,44634.0
MAR,1967,44634.0
MAR,1968,44634.0
MAR,1969,44634.0
MAR,1970,44634.0
MAR,1971,44634.0
MAR,1972,44634.0
MAR,1973,44630.0
MAR,1974,44630.0
MAR,1975,44630.0
MAR,1976,44630.0
MAR,1977,44630.0
MAR,1978,44630.0
MAR,1979,44630.0
MAR,1980,44630.0
MAR,1981,44630.0
MAR,1982,44630.0
MAR,1983,44630.0
MAR,1984,44630.0
MAR,1985,44630.0
MAR,1986,44630.0
MAR,1987,44630.0
MAR,1988,44630.0
MAR,1989,44630.0
MAR,1990,44630.0
MAR,1991,44630.0
MAR,1992,44630.0
MAR,1993,44630.0
MAR,1994,44630.0
MAR,1995,44630.0
MAR,1996,44630.0
MAR,1997,44630.0
MAR,1998,44630.0
MAR,1999,44630.0
MAR,2000,44630.0
MAR,2001,44630.0
MAR,2002,44630.0
MAR,2003,44630.0
MAR,2004,44630.0
MAR,2005,44630.0
MAR,2006,44630.0
MAR,2007,44630.0
MAR,2008,44630.0
MAR,2009,44630.0
MAR,2010,44630.0
MAR,2011,44630.0
MAR,2012,44630.0
MAR,2013,44630.0
MAR,2014,44630.0
MAR,2015,44630.0
MAR,2016,44630.0
MAR,2017,44630.0
MAR,2018,44630.0
MCO,1961,0.2027
MCO,1962,0.2027
MCO,1963,0.2027
MCO,1964,0.2027
MCO,1965,0.2027
MCO,1966,0.2027
MCO,1967,0.2027
MCO,1968,0.2027
MCO,1969,0.2027
MCO,1970,0.2027
MCO,1971,0.2027
MCO,1972,0.2027
MCO,1973,0.2027
MCO,1974,0.2027
MCO,1975,0.2027
MCO,1976,0.2027
MCO,1977,0.2027
MCO,1978,0.2027
MCO,1979,0.2027
MCO,1980,0.2027
MCO,1981,0.2027
MCO,1982,0.2027
MCO,1983,0.2027
MCO,1984,0.2027
MCO,1985,0.2027
MCO,1986,0.2027
MCO,1987,0.2027
MCO,1988,0.2027
MCO,1989,0.2027
MCO,1990,0.2027
MCO,1991,0.2027
MCO,1992,0.2027
MCO,1993,0.2027
MCO,1994,0.2027
MCO,1995,0.2027
MCO,1996,0.2027
MCO,1997,0.2027
MCO,1998,0.2027
MCO,1999,0.2027
MCO,2000,0.2027
MCO,2001,0.2027
MCO,2002,0.2027
MCO,2003,0.2027
MCO,2004,0.2027
MCO,2005,0.2027
MCO,2006,0.2027
MCO,2007,0.2027
MCO,2008,0.2027
MCO,2009,0.2027
MCO,2010,0.2027
MCO,2011,0.2027
MCO,2012,0.2027
MCO,2013,0.2027
MCO,2014,0.2027
MCO,2015,0.2027
MCO,2016,0.2027
MCO,2017,0.2027
MCO,2018,0.2027
MDA,1992,3287.0
MDA,1993,3295.0
MDA,1994,3294.0
MDA,1995,3293.0
MDA,1996,3293.0
MDA,1997,3292.0
MDA,1998,3291.0
MDA,1999,3290.0
MDA,2000,3288.0
MDA,2001,3288.0
MDA,2002,3288.0
MDA,2003,3287.0
MDA,2004,3288.0
MDA,2005,3289.0
MDA,2006,3289.0
MDA,2007,3289.0
MDA,2008,3289.0
MDA,2009,3289.0
MDA,2010,3285.0
MDA,2011,3285.0
MDA,2012,3286.0
MDA,2013,3288.0
MDA,2014,3288.0
MDA,2015,3288.0
MDA,2016,3288.0
MDA,2017,3289.0
MDA,2018,3288.53
MDG,1961,58154.0
MDG,1962,58154.0
MDG,1963,58154.0
MDG,1964,58154.0
MDG,1965,58154.0
MDG,1966,58154.0
MDG,1967,58154.0
MDG,1968,58154.0
MDG,1969,58154.0
MDG,1970,58154.0
MDG,1971,58154.0
MDG,1972,58154.0
MDG,1973,58154.0
MDG,1974,58154.0
MDG,1975,58154.0
MDG,1976,58154.0
MDG,1977,58154.0
MDG,1978,58154.0
MDG,1979,58154.0
MDG,1980,58154.0
MDG,1981,58154.0
MDG,1982,58154.0
MDG,1983,58154.0
MDG,1984,58154.0
MDG,1985,58154.0
MDG,1986,58154.0
MDG,1987,58154.0
MDG,1988,58154.0
MDG,1989,58154.0
MDG,1990,58154.0
MDG,1991,58154.0
MDG,1992,58154.0
MDG,1993,58154.0
MDG,1994,58154.0
MDG,1995,58154.0
MDG,1996,58154.0
MDG,1997,58154.0
MDG,1998,58154.0
MDG,1999,58154.0
MDG,2000,58154.0
MDG,2001,58154.0
MDG,2002,58154.0
MDG,2003,58154.0
MDG,2004,58154.0
MDG,2005,58154.0
MDG,2006,58154.0
MDG,2007,58154.0
MDG,2008,58154.0
MDG,2009,58154.0
MDG,2010,58154.0
MDG,2011,58179.5
MDG,2012,58179.5
MDG,2013,58180.0
MDG,2014,58180.0
MDG,2015,58180.0
MDG,2016,58180.0
MDG,2017,58180.0
MDG,2018,58180.0
MDV,1961,30.0
MDV,1962,30.0
MDV,1963,30.0
MDV,1964,30.0
MDV,1965,30.0
MDV,1966,30.0
MDV,1967,30.0
MDV,1968,30.0
MDV,1969,30.0
MDV,1970,30.0
MDV,1971,30.0
MDV,1972,30.0
MDV,1973,30.0
MDV,1974,30.0
MDV,1975,30.0
MDV,1976,30.0
MDV,1977,30.0
MDV,1978,30.0
MDV,1979,30.0
MDV,1980,30.0
MDV,1981,30.0
MDV,1982,30.0
MDV,1983,30.0
MDV,1984,30.0
MDV,1985,30.0
MDV,1986,30.0
MDV,1987,30.0
MDV,1988,30.0
MDV,1989,30.0
MDV,1990,30.0
MDV,1991,30.0
MDV,1992,30.0
MDV,1993,30.0
MDV,1994,30.0
MDV,1995,30.0
MDV,1996,30.0
MDV,1997,30.0
MDV,1998,30.0
MDV,1999,30.0
MDV,2000,30.0
MDV,2001,30.0
MDV,2002,30.0
MDV,2003,30.0
MDV,2004,30.0
MDV,2005,30.0
MDV,2006,30.0
MDV,2007,30.0
MDV,2008,30.0
MDV,2009,30.0
MDV,2010,30.0
MDV,2011,30.0
MDV,2012,30.0
MDV,2013,30.0
MDV,2014,30.0
MDV,2015,30.0
MDV,2016,30.0
MDV,2017,30.0
MDV,2018,30.0
MEX,1961,194395.0
MEX,1962,194395.0
MEX,1963,194395.0
MEX,1964,194395.0
MEX,1965,194395.0
MEX,1966,194395.0
MEX,1967,194395.0
MEX,1968,194395.0
MEX,1969,194395.0
MEX,1970,194395.0
MEX,1971,194395.0
MEX,1972,194395.0
MEX,1973,194395.0
MEX,1974,194395.0
MEX,1975,194395.0
MEX,1976,194395.0
MEX,1977,194395.0
MEX,1978,194395.0
MEX,1979,194395.0
MEX,1980,194395.0
MEX,1981,194395.0
MEX,1982,194395.0
MEX,1983,194395.0
MEX,1984,194395.0
MEX,1985,194395.0
MEX,1986,194395.0
MEX,1987,194395.0
MEX,1988,194395.0
MEX,1989,194395.0
MEX,1990,194395.0
MEX,1991,194395.0
MEX,1992,194395.0
MEX,1993,194395.0
MEX,1994,194395.0
MEX,1995,194395.0
MEX,1996,194395.0
MEX,1997,194395.0
MEX,1998,194395.0
MEX,1999,194395.0
MEX,2000,194395.0
MEX,2001,194395.0
MEX,2002,194395.0
MEX,2003,194395.0
MEX,2004,194395.0
MEX,2005,194395.0
MEX,2006,194395.0
MEX,2007,194395.0
MEX,2008,194395.0
MEX,2009,194395.0
MEX,2010,194395.0
MEX,2011,194395.0
MEX,2012,194395.0
MEX,2013,194395.0
MEX,2014,194395.0
MEX,2015,194395.0
MEX,2016,194395.0
MEX,2017,194395.0
MEX,2018,194395.0
MHL,1991,18.0
MHL,1992,18.0
MHL,1993,18.0
MHL,1994,18.0
MHL,1995,18.0
MHL,1996,18.0
MHL,1997,18.0
MHL,1998,18.0
MHL,1999,18.0
MHL,2000,18.0
MHL,2001,18.0
MHL,2002,18.0
MHL,2003,18.0
MHL,2004,18.0
MHL,2005,18.0
MHL,2006,18.0
MHL,2007,18.0
MHL,2008,18.0
MHL,2009,18.0
MHL,2010,18.0
MHL,2011,18.0
MHL,2012,18.0
MHL,2013,18.0
MHL,2014,18.0
MHL,2015,18.0
MHL,2016,18.0
MHL,2017,18.0
MHL,2018,18.0
MKD,1992,2543.0
MKD,1993,2543.0
MKD,1994,2543.0
MKD,1995,2543.0
MKD,1996,2543.0
MKD,1997,2543.0
MKD,1998,2543.0
MKD,1999,2543.0
MKD,2000,2543.0
MKD,2001,2543.0
MKD,2002,2543.0
MKD,2003,2543.0
MKD,2004,2543.0
MKD,2005,2543.0
MKD,2006,2543.0
MKD,2007,2523.0
MKD,2008,2523.0
MKD,2009,2522.0
MKD,2010,2522.0
MKD,2011,2522.0
MKD,2012,2522.0
MKD,2013,2522.0
MKD,2014,2522.0
MKD,2015,2522.0
MKD,2016,2522.0
MKD,2017,2522.0
MKD,2018,2522.0
MLI,1961,122019.0
MLI,1962,122019.0
MLI,1963,122019.0
MLI,1964,122019.0
MLI,1965,122019.0
MLI,1966,122019.0
MLI,1967,122019.0
MLI,1968,122019.0
MLI,1969,122019.0
MLI,1970,122019.0
MLI,1971,122019.0
MLI,1972,122019.0
MLI,1973,122019.0
MLI,1974,122019.0
MLI,1975,122019.0
MLI,1976,122019.0
MLI,1977,122019.0
MLI,1978,122019.0
MLI,1979,122019.0
MLI,1980,122019.0
MLI,1981,122019.0
MLI,1982,122019.0
MLI,1983,122019.0
MLI,1984,122019.0
MLI,1985,122019.0
MLI,1986,122019.0
MLI,1987,122019.0
MLI,1988,122019.0
MLI,1989,122019.0
MLI,1990,122019.0
MLI,1991,122019.0
MLI,1992,122019.0
MLI,1993,122019.0
MLI,1994,122019.0
MLI,1995,122019.0
MLI,1996,122019.0
MLI,1997,122019.0
MLI,1998,122019.0
MLI,1999,122019.0
MLI,2000,122019.0
MLI,2001,122019.0
MLI,2002,122019.0
MLI,2003,122019.0
MLI,2004,122019.0
MLI,2005,122019.0
MLI,2006,122019.0
MLI,2007,122019.0
MLI,2008,122019.0
MLI,2009,122019.0
MLI,2010,122019.0
MLI,2011,122019.0
MLI,2012,122019.0
MLI,2013,122019.0
MLI,2014,122019.0
MLI,2015,122019.0
MLI,2016,122019.0
MLI,2017,122019.0
MLI,2018,122019.0
MLT,1961,32.0
MLT,1962,32.0
MLT,1963,32.0
MLT,1964,32.0
MLT,1965,32.0
MLT,1966,32.0
MLT,1967,32.0
MLT,1968,32.0
MLT,1969,32.0
MLT,1970,32.0
MLT,1971,32.0
MLT,1972,32.0
MLT,1973,32.0
MLT,1974,32.0
MLT,1975,32.0
MLT,1976,32.0
MLT,1977,32.0
MLT,1978,32.0
MLT,1979,32.0
MLT,1980,32.0
MLT,1981,32.0
MLT,1982,32.0
MLT,1983,32.0
MLT,1984,32.0
MLT,1985,32.0
MLT,1986,32.0
MLT,1987,32.0
MLT,1988,32.0
MLT,1989,32.0
MLT,1990,32.0
MLT,1991,32.0
MLT,1992,32.0
MLT,1993,32.0
MLT,1994,32.0
MLT,1995,32.0
MLT,1996,32.0
MLT,1997,32.0
MLT,1998,32.0
MLT,1999,32.0
MLT,2000,32.0
MLT,2001,32.0
MLT,2002,32.0
MLT,2003,32.0
MLT,2004,32.0
MLT,2005,32.0
MLT,2006,32.0
MLT,2007,32.0
MLT,2008,32.0
MLT,2009,32.0
MLT,2010,32.0
MLT,2011,32.0
MLT,2012,32.0
MLT,2013,32.0
MLT,2014,32.0
MLT,2015,32.0
MLT,2016,32.0
MLT,2017,32.0
MLT,2018,32.0
MMR,1961,65354.0
MMR,1962,65354.0
MMR,1963,65354.0
MMR,1964,65354.0
MMR,1965,65354.0
MMR,1966,65354.0
MMR,1967,65354.0
MMR,1968,65354.0
MMR,1969,65354.0
MMR,1970,65354.0
MMR,1971,65354.0
MMR,1972,65354.0
MMR,1973,65354.0
MMR,1974,65354.0
MMR,1975,65354.0
MMR,1976,65354.0
MMR,1977,65354.0
MMR,1978,65354.0
MMR,1979,65354.0
MMR,1980,65354.0
MMR,1981,65354.0
MMR,1982,65354.0
MMR,1983,65354.0
MMR,1984,65354.0
MMR,1985,65354.0
MMR,1986,65354.0
MMR,1987,65354.0
MMR,1988,65354.0
MMR,1989,65354.0
MMR,1990,65354.0
MMR,1991,65354.0
MMR,1992,65354.0
MMR,1993,65354.0
MMR,1994,65354.0
MMR,1995,65354.0
MMR,1996,65354.0
MMR,1997,65354.0
MMR,1998,65354.0
MMR,1999,65354.0
MMR,2000,65354.0
MMR,2001,65354.0
MMR,2002,65354.0
MMR,2003,65354.0
MMR,2004,65342.0
MMR,2005,65336.0
MMR,2006,65347.0
MMR,2007,65352.0
MMR,2008,65331.0
MMR,2009,65330.0
MMR,2010,65326.0
MMR,2011,65329.0
MMR,2012,65315.0
MMR,2013,65308.0
MMR,2014,65308.0
MMR,2015,65308.0
MMR,2016,65308.0
MMR,2017,65279.0
MMR,2018,65279.0
MNE,2006,1345.0
MNE,2007,1345.0
MNE,2008,1345.0
MNE,2009,1345.0
MNE,2010,1345.0
MNE,2011,1345.0
MNE,2012,1345.0
MNE,2013,1345.0
MNE,2014,1345.0
MNE,2015,1345.0
MNE,2016,1345.0
MNE,2017,1345.0
MNE,2018,1345.0
MNG,1961,155356.0
MNG,1962,155356.0
MNG,1963,155356.0
MNG,1964,155356.0
MNG,1965,155356.0
MNG,1966,155356.0
MNG,1967,155356.0
MNG,1968,155356.0
MNG,1969,155356.0
MNG,1970,155356.0
MNG,1971,155356.0
MNG,1972,155356.0
MNG,1973,155356.0
MNG,1974,155356.0
MNG,1975,155356.0
MNG,1976,155356.0
MNG,1977,155356.0
MNG,1978,155356.0
MNG,1979,155356.0
MNG,1980,155356.0
MNG,1981,155356.0
MNG,1982,155356.0
MNG,1983,155356.0
MNG,1984,155356.0
MNG,1985,155356.0
MNG,1986,155356.0
MNG,1987,155356.0
MNG,1988,155356.0
MNG,1989,155356.0
MNG,1990,155356.0
MNG,1991,155356.0
MNG,1992,155356.0
MNG,1993,155356.0
MNG,1994,155356.0
MNG,1995,155356.0
MNG,1996,155356.0
MNG,1997,155356.0
MNG,1998,155356.0
MNG,1999,155356.0
MNG,2000,155356.0
MNG,2001,155356.0
MNG,2002,155356.0
MNG,2003,155356.0
MNG,2004,155356.0
MNG,2005,155356.0
MNG,2006,155356.0
MNG,2007,155356.0
MNG,2008,155356.0
MNG,2009,155356.0
MNG,2010,155356.0
MNG,2011,155356.0
MNG,2012,155356.0
MNG,2013,155356.0
MNG,2014,155356.0
MNG,2015,155725.54
MNG,2016,155725.54
MNG,2017,155725.54
MNG,2018,155725.5
MNP,1991,46.0
MNP,1992,46.0
MNP,1993,46.0
MNP,1994,46.0
MNP,1995,46.0
MNP,1996,46.0
MNP,1997,46.0
MNP,1998,46.0
MNP,1999,46.0
MNP,2000,46.0
MNP,2001,46.0
MNP,2002,46.0
MNP,2003,46.0
MNP,2004,46.0
MNP,2005,46.0
MNP,2006,46.0
MNP,2007,46.0
MNP,2008,46.0
MNP,2009,46.0
MNP,2010,46.0
MNP,2011,46.0
MNP,2012,46.0
MNP,2013,46.0
MNP,2014,46.0
MNP,2015,46.0
MNP,2016,46.0
MNP,2017,46.0
MNP,2018,46.0
MOZ,1961,78638.0
MOZ,1962,78638.0
MOZ,1963,78638.0
MOZ,1964,78638.0
MOZ,1965,78638.0
MOZ,1966,78638.0
MOZ,1967,78638.0
MOZ,1968,78638.0
MOZ,1969,78638.0
MOZ,1970,78638.0
MOZ,1971,78638.0
MOZ,1972,78638.0
MOZ,1973,78638.0
MOZ,1974,78638.0
MOZ,1975,78638.0
MOZ,1976,78638.0
MOZ,1977,78638.0
MOZ,1978,78638.0
MOZ,1979,78638.0
MOZ,1980,78638.0
MOZ,1981,78638.0
MOZ,1982,78638.0
MOZ,1983,78638.0
MOZ,1984,78638.0
MOZ,1985,78638.0
MOZ,1986,78638.0
MOZ,1987,78638.0
MOZ,1988,78638.0
MOZ,1989,78638.0
MOZ,1990,78638.0
MOZ,1991,78638.0
MOZ,1992,78638.0
MOZ,1993,78638.0
MOZ,1994,78638.0
MOZ,1995,78638.0
MOZ,1996,78638.0
MOZ,1997,78638.0
MOZ,1998,78638.0
MOZ,1999,78638.0
MOZ,2000,78638.0
MOZ,2001,78638.0
MOZ,2002,78638.0
MOZ,2003,78638.0
MOZ,2004,78638.0
MOZ,2005,78638.0
MOZ,2006,78638.0
MOZ,2007,78638.0
MOZ,2008,78638.0
MOZ,2009,78638.0
MOZ,2010,78638.0
MOZ,2011,78638.0
MOZ,2012,78638.0
MOZ,2013,78638.0
MOZ,2014,78638.0
MOZ,2015,78638.0
MOZ,2016,78638.0
MOZ,2017,78638.0
MOZ,2018,78638.0
MRT,1961,103070.0
MRT,1962,103070.0
MRT,1963,103070.0
MRT,1964,103070.0
MRT,1965,103070.0
MRT,1966,103070.0
MRT,1967,103070.0
MRT,1968,103070.0
MRT,1969,103070.0
MRT,1970,103070.0
MRT,1971,103070.0
MRT,1972,103070.0
MRT,1973,103070.0
MRT,1974,103070.0
MRT,1975,103070.0
MRT,1976,103070.0
MRT,1977,103070.0
MRT,1978,103070.0
MRT,1979,103070.0
MRT,1980,103070.0
MRT,1981,103070.0
MRT,1982,103070.0
MRT,1983,103070.0
MRT,1984,103070.0
MRT,1985,103070.0
MRT,1986,103070.0
MRT,1987,103070.0
MRT,1988,103070.0
MRT,1989,103070.0
MRT,1990,103070.0
MRT,1991,103070.0
MRT,1992,103070.0
MRT,1993,103070.0
MRT,1994,103070.0
MRT,1995,103070.0
MRT,1996,103070.0
MRT,1997,103070.0
MRT,1998,103070.0
MRT,1999,103070.0
MRT,2000,103070.0
MRT,2001,103070.0
MRT,2002,103070.0
MRT,2003,103070.0
MRT,2004,103070.0
MRT,2005,103070.0
MRT,2006,103070.0
MRT,2007,103070.0
MRT,2008,103070.0
MRT,2009,103070.0
MRT,2010,103070.0
MRT,2011,103070.0
MRT,2012,103070.0
MRT,2013,103070.0
MRT,2014,103070.0
MRT,2015,103070.0
MRT,2016,103070.0
MRT,2017,103070.0
MRT,2018,103070.0
MSR,1961,10.0
MSR,1962,10.0
MSR,1963,10.0
MSR,1964,10.0
MSR,1965,10.0
MSR,1966,10.0
MSR,1967,10.0
MSR,1968,10.0
MSR,1969,10.0
MSR,1970,10.0
MSR,1971,10.0
MSR,1972,10.0
MSR,1973,10.0
MSR,1974,10.0
MSR,1975,10.0
MSR,1976,10.0
MSR,1977,10.0
MSR,1978,10.0
MSR,1979,10.0
MSR,1980,10.0
MSR,1981,10.0
MSR,1982,10.0
MSR,1983,10.0
MSR,1984,10.0
MSR,1985,10.0
MSR,1986,10.0
MSR,1987,10.0
MSR,1988,10.0
MSR,1989,10.0
MSR,1990,10.0
MSR,1991,10.0
MSR,1992,10.0
MSR,1993,10.0
MSR,1994,10.0
MSR,1995,10.0
MSR,1996,10.0
MSR,1997,10.0
MSR,1998,10.0
MSR,1999,10.0
MSR,2000,10.0
MSR,2001,10.0
MSR,2002,10.0
MSR,2003,10.0
MSR,2004,10.0
MSR,2005,10.0
MSR,2006,10.0
MSR,2007,10.0
MSR,2008,10.0
MSR,2009,10.0
MSR,2010,10.0
MSR,2011,10.0
MSR,2012,10.0
MSR,2013,10.0
MSR,2014,10.0
MSR,2015,10.0
MSR,2016,10.0
MSR,2017,10.0
MSR,2018,10.0
MTQ,1961,106.0
MTQ,1962,106.0
MTQ,1963,106.0
MTQ,1964,106.0
MTQ,1965,106.0
MTQ,1966,106.0
MTQ,1967,106.0
MTQ,1968,106.0
MTQ,1969,106.0
MTQ,1970,106.0
MTQ,1971,106.0
MTQ,1972,106.0
MTQ,1973,106.0
MTQ,1974,106.0
MTQ,1975,106.0
MTQ,1976,106.0
