ISO,Year,Pop
EGY,2009,81134798.0
EGY,2010,82761235.0
EGY,2011,84529250.0
EGY,2012,86422240.0
EGY,2013,88404640.0
EGY,2014,90424654.0
EGY,2015,92442547.0
EGY,2016,94447072.0
EGY,2017,96442593.0
EGY,2018,98423595.0
EGY,2019,100388073.0
ERI,2000,2292416.0
ERI,2001,2374722.0
ERI,2002,2481058.0
ERI,2003,2600973.0
ERI,2004,2719803.0
ERI,2005,2826659.0
ERI,2006,2918205.0
ERI,2007,2996536.0
ERI,2008,3062779.0
ERI,2009,3119920.0
ERI,2010,3170435.0
ERI,2011,3213972.0
ERI,2012,3213972.0
ERI,2013,3213972.0
ERI,2014,3213972.0
ERI,2015,3213972.0
ERI,2016,3213972.0
ERI,2017,3213972.0
ERI,2018,3213972.0
ERI,2019,3213972.0
ESP,2000,40567864.0
ESP,2001,40850412.0
ESP,2002,41431558.0
ESP,2003,42187645.0
ESP,2004,42921895.0
ESP,2005,43653155.0
ESP,2006,44397319.0
ESP,2007,45226803.0
ESP,2008,45954106.0
ESP,2009,46362946.0
ESP,2010,46576897.0
ESP,2011,46742697.0
ESP,2012,46773055.0
ESP,2013,46620045.0
ESP,2014,46480882.0
ESP,2015,46444832.0
ESP,2016,46484062.0
ESP,2017,46593236.0
ESP,2018,46797754.0
ESP,2019,47076781.0
EST,2000,1396985.0
EST,2001,1388115.0
EST,2002,1379350.0
EST,2003,1370720.0
EST,2004,1362550.0
EST,2005,1354775.0
EST,2006,1346810.0
EST,2007,1340680.0
EST,2008,1337090.0
EST,2009,1334515.0
EST,2010,1331475.0
EST,2011,1327439.0
EST,2012,1322696.0
EST,2013,1317997.0
EST,2014,1314545.0
EST,2015,1315407.0
EST,2016,1315790.0
EST,2017,1317384.0
EST,2018,1321977.0
EST,2019,1326590.0
ETH,2000,66224804.0
ETH,2001,68159423.0
ETH,2002,70142091.0
ETH,2003,72170584.0
ETH,2004,74239505.0
ETH,2005,76346311.0
ETH,2006,78489206.0
ETH,2007,80674348.0
ETH,2008,82916235.0
ETH,2009,85233913.0
ETH,2010,87639964.0
ETH,2011,90139927.0
ETH,2012,92726971.0
ETH,2013,95385785.0
ETH,2014,98094253.0
ETH,2015,100835458.0
ETH,2016,103603501.0
ETH,2017,106400024.0
ETH,2018,109224559.0
ETH,2019,112078730.0
FIN,2000,5176209.0
FIN,2001,5188008.0
FIN,2002,5200598.0
FIN,2003,5213014.0
FIN,2004,5228172.0
FIN,2005,5246096.0
FIN,2006,5266268.0
FIN,2007,5288720.0
FIN,2008,5313399.0
FIN,2009,5338871.0
FIN,2010,5363352.0
FIN,2011,5388272.0
FIN,2012,5413971.0
FIN,2013,5438972.0
FIN,2014,5461512.0
FIN,2015,5479531.0
FIN,2016,5495303.0
FIN,2017,5508214.0
FIN,2018,5515525.0
FIN,2019,5520314.0
FJI,2000,811006.0
FJI,2001,813925.0
FJI,2002,815257.0
FJI,2003,816076.0
FJI,2004,817860.0
FJI,2005,821604.0
FJI,2006,827870.0
FJI,2007,836190.0
FJI,2008,845361.0
FJI,2009,853637.0
FJI,2010,859818.0
FJI,2011,863449.0
FJI,2012,865069.0
FJI,2013,865608.0
FJI,2014,866453.0
FJI,2015,868627.0
FJI,2016,872399.0
FJI,2017,877459.0
FJI,2018,883483.0
FJI,2019,889953.0
FRA,2000,60912500.0
FRA,2001,61357430.0
FRA,2002,61805267.0
FRA,2003,62244886.0
FRA,2004,62704895.0
FRA,2005,63179351.0
FRA,2006,63621381.0
FRA,2007,64016225.0
FRA,2008,64374984.0
FRA,2009,64707040.0
FRA,2010,65027507.0
FRA,2011,65342780.0
FRA,2012,65659809.0
FRA,2013,65998687.0
FRA,2014,66312067.0
FRA,2015,66548272.0
FRA,2016,66724104.0
FRA,2017,66864379.0
FRA,2018,66965912.0
FRA,2019,67059887.0
FRO,2000,46735.0
FRO,2001,46997.0
FRO,2002,47233.0
FRO,2003,47432.0
FRO,2004,47600.0
FRO,2005,47722.0
FRO,2006,47792.0
FRO,2007,47825.0
FRO,2008,47820.0
FRO,2009,47808.0
FRO,2010,47814.0
FRO,2011,47823.0
FRO,2012,47843.0
FRO,2013,47892.0
FRO,2014,47960.0
FRO,2015,48051.0
FRO,2016,48173.0
FRO,2017,48331.0
FRO,2018,48497.0
FRO,2019,48678.0
FSM,2000,107402.0
FSM,2001,107173.0
FSM,2002,107030.0
FSM,2003,106901.0
FSM,2004,106625.0
FSM,2005,106129.0
FSM,2006,105371.0
FSM,2007,104444.0
FSM,2008,103543.0
FSM,2009,102975.0
FSM,2010,102911.0
FSM,2011,103450.0
FSM,2012,104506.0
FSM,2013,105926.0
FSM,2014,107446.0
FSM,2015,108895.0
FSM,2016,110215.0
FSM,2017,111459.0
FSM,2018,112640.0
FSM,2019,113815.0
GAB,2000,1228360.0
GAB,2001,1258003.0
GAB,2002,1288315.0
GAB,2003,1319953.0
GAB,2004,1353795.0
GAB,2005,1390549.0
GAB,2006,1430152.0
GAB,2007,1472575.0
GAB,2008,1518540.0
GAB,2009,1568928.0
GAB,2010,1624140.0
GAB,2011,1684635.0
GAB,2012,1749682.0
GAB,2013,1817071.0
GAB,2014,1883800.0
GAB,2015,1947686.0
GAB,2016,2007873.0
GAB,2017,2064823.0
GAB,2018,2119275.0
GAB,2019,2172579.0
GBR,2000,58892514.0
GBR,2001,59119673.0
GBR,2002,59370479.0
GBR,2003,59647577.0
GBR,2004,59987905.0
GBR,2005,60401206.0
GBR,2006,60846820.0
GBR,2007,61322463.0
GBR,2008,61806995.0
GBR,2009,62276270.0
GBR,2010,62766365.0
GBR,2011,63258810.0
GBR,2012,63700215.0
GBR,2013,64128273.0
GBR,2014,64602298.0
GBR,2015,65116219.0
GBR,2016,65611593.0
GBR,2017,66058859.0
GBR,2018,66460344.0
GBR,2019,66834405.0
GEO,2000,4077131.0
GEO,2001,4014373.0
GEO,2002,3978515.0
GEO,2003,3951736.0
GEO,2004,3927340.0
GEO,2005,3902469.0
GEO,2006,3880347.0
GEO,2007,3860158.0
GEO,2008,3848449.0
GEO,2009,3814419.0
GEO,2010,3786695.0
GEO,2011,3756441.0
GEO,2012,3728874.0
GEO,2013,3717668.0
GEO,2014,3719414.0
GEO,2015,3725276.0
GEO,2016,3727505.0
GEO,2017,3728004.0
GEO,2018,3726549.0
GEO,2019,3720382.0
GHA,2000,19278856.0
GHA,2001,19756928.0
GHA,2002,20246381.0
GHA,2003,20750299.0
GHA,2004,21272323.0
GHA,2005,21814642.0
GHA,2006,22379055.0
GHA,2007,22963946.0
GHA,2008,23563825.0
GHA,2009,24170940.0
GHA,2010,24779619.0
GHA,2011,25387710.0
GHA,2012,25996449.0
GHA,2013,26607642.0
GHA,2014,27224472.0
GHA,2015,27849205.0
GHA,2016,28481946.0
GHA,2017,29121471.0
GHA,2018,29767108.0
GHA,2019,30417856.0
GIB,2000,31077.0
GIB,2001,31602.0
GIB,2002,32102.0
GIB,2003,32555.0
GIB,2004,32928.0
GIB,2005,33219.0
GIB,2006,33417.0
GIB,2007,33517.0
GIB,2008,33559.0
GIB,2009,33565.0
GIB,2010,33585.0
GIB,2011,33612.0
GIB,2012,33646.0
GIB,2013,33692.0
GIB,2014,33725.0
GIB,2015,33736.0
GIB,2016,33737.0
GIB,2017,33728.0
GIB,2018,33718.0
GIB,2019,33701.0
GIN,2000,8240730.0
GIN,2001,8417081.0
GIN,2002,8586074.0
GIN,2003,8753093.0
GIN,2004,8925743.0
GIN,2005,9109581.0
GIN,2006,9307425.0
GIN,2007,9518162.0
GIN,2008,9738792.0
GIN,2009,9964469.0
GIN,2010,10192176.0
GIN,2011,10420471.0
GIN,2012,10652029.0
GIN,2013,10892810.0
GIN,2014,11150977.0
GIN,2015,11432088.0
GIN,2016,11738441.0
GIN,2017,12067539.0
GIN,2018,12414318.0
GIN,2019,12771246.0
GMB,2000,1317703.0
GMB,2001,1360074.0
GMB,2002,1404261.0
GMB,2003,1449925.0
GMB,2004,1496527.0
GMB,2005,1543741.0
GMB,2006,1591445.0
GMB,2007,1639848.0
GMB,2008,1689285.0
GMB,2009,1740279.0
GMB,2010,1793196.0
GMB,2011,1848147.0
GMB,2012,1905011.0
GMB,2013,1963711.0
GMB,2014,2024042.0
GMB,2015,2085860.0
GMB,2016,2149139.0
GMB,2017,2213894.0
GMB,2018,2280102.0
GMB,2019,2347706.0
GNB,2000,1201301.0
GNB,2001,1227106.0
GNB,2002,1254453.0
GNB,2003,1283305.0
GNB,2004,1313492.0
GNB,2005,1344930.0
GNB,2006,1377581.0
GNB,2007,1411543.0
GNB,2008,1446936.0
GNB,2009,1483921.0
GNB,2010,1522599.0
GNB,2011,1562989.0
GNB,2012,1604979.0
GNB,2013,1648257.0
GNB,2014,1692439.0
GNB,2015,1737202.0
GNB,2016,1782437.0
GNB,2017,1828146.0
GNB,2018,1874309.0
GNB,2019,1920922.0
GNQ,2000,606181.0
GNQ,2001,631666.0
GNQ,2002,658384.0
GNQ,2003,686664.0
GNQ,2004,716949.0
GNQ,2005,749535.0
GNQ,2006,784496.0
GNQ,2007,821687.0
GNQ,2008,860840.0
GNQ,2009,901599.0
GNQ,2010,943639.0
GNQ,2011,986853.0
GNQ,2012,1031191.0
GNQ,2013,1076413.0
GNQ,2014,1122276.0
GNQ,2015,1168568.0
GNQ,2016,1215179.0
GNQ,2017,1262001.0
GNQ,2018,1308974.0
GNQ,2019,1355986.0
GRC,2000,10805808.0
GRC,2001,10862132.0
GRC,2002,10902022.0
GRC,2003,10928070.0
GRC,2004,10955141.0
GRC,2005,10987314.0
GRC,2006,11020362.0
GRC,2007,11048473.0
GRC,2008,11077841.0
GRC,2009,11107017.0
GRC,2010,11121341.0
GRC,2011,11104899.0
GRC,2012,11045011.0
GRC,2013,10965211.0
GRC,2014,10892413.0
GRC,2015,10820883.0
GRC,2016,10775971.0
GRC,2017,10754679.0
GRC,2018,10732882.0
GRC,2019,10716322.0
GRD,2000,102833.0
GRD,2001,103249.0
GRD,2002,103634.0
GRD,2003,104005.0
GRD,2004,104347.0
GRD,2005,104661.0
GRD,2006,104933.0
GRD,2007,105190.0
GRD,2008,105456.0
GRD,2009,105789.0
GRD,2010,106233.0
GRD,2011,106796.0
GRD,2012,107446.0
GRD,2013,108170.0
GRD,2014,108902.0
GRD,2015,109599.0
GRD,2016,110261.0
GRD,2017,110874.0
GRD,2018,111454.0
GRD,2019,112003.0
GRL,2000,56200.0
GRL,2001,56350.0
GRL,2002,56609.0
GRL,2003,56765.0
GRL,2004,56911.0
GRL,2005,56935.0
GRL,2006,56774.0
GRL,2007,56555.0
GRL,2008,56328.0
GRL,2009,56323.0
GRL,2010,56905.0
GRL,2011,56890.0
GRL,2012,56810.0
GRL,2013,56483.0
GRL,2014,56295.0
GRL,2015,56114.0
GRL,2016,56186.0
GRL,2017,56172.0
GRL,2018,56023.0
GRL,2019,56225.0
GTM,2000,11589761.0
GTM,2001,11871565.0
GTM,2002,12147518.0
GTM,2003,12415334.0
GTM,2004,12682108.0
GTM,2005,12948292.0
GTM,2006,13213330.0
GTM,2007,13477017.0
GTM,2008,13739299.0
GTM,2009,14000190.0
GTM,2010,14259687.0
GTM,2011,14521515.0
GTM,2012,14781942.0
GTM,2013,15043981.0
GTM,2014,15306316.0
GTM,2015,15567419.0
GTM,2016,15827690.0
GTM,2017,16087418.0
GTM,2018,16346950.0
GTM,2019,16604026.0
GUM,2000,155329.0
GUM,2001,156401.0
GUM,2002,157176.0
GUM,2003,157717.0
GUM,2004,158101.0
GUM,2005,158402.0
GUM,2006,158648.0
GUM,2007,158847.0
GUM,2008,159036.0
GUM,2009,159226.0
GUM,2010,159444.0
GUM,2011,159692.0
GUM,2012,159996.0
GUM,2013,160407.0
GUM,2014,161016.0
GUM,2015,161853.0
GUM,2016,162951.0
GUM,2017,164281.0
GUM,2018,165768.0
GUM,2019,167294.0
GUY,2000,746715.0
GUY,2001,745206.0
GUY,2002,744789.0
GUY,2003,745143.0
GUY,2004,745737.0
GUY,2005,746163.0
GUY,2006,746343.0
GUY,2007,746474.0
GUY,2008,746817.0
GUY,2009,747718.0
GUY,2010,749436.0
GUY,2011,752028.0
GUY,2012,755399.0
GUY,2013,759285.0
GUY,2014,763380.0
GUY,2015,767432.0
GUY,2016,771366.0
GUY,2017,775221.0
GUY,2018,779004.0
GUY,2019,782766.0
HKG,2000,6665000.0
HKG,2001,6714300.0
HKG,2002,6744100.0
HKG,2003,6730800.0
HKG,2004,6783500.0
HKG,2005,6813200.0
HKG,2006,6857100.0
HKG,2007,6916300.0
HKG,2008,6957800.0
HKG,2009,6972800.0
HKG,2010,7024200.0
HKG,2011,7071600.0
HKG,2012,7150100.0
HKG,2013,7178900.0
HKG,2014,7229500.0
HKG,2015,7291300.0
HKG,2016,7336600.0
HKG,2017,7391700.0
HKG,2018,7451000.0
HKG,2019,7507400.0
HND,2000,6574509.0
HND,2001,6751912.0
HND,2002,6929265.0
HND,2003,7106319.0
HND,2004,7282953.0
HND,2005,7458985.0
HND,2006,7634298.0
HND,2007,7808518.0
HND,2008,7980955.0
HND,2009,8150775.0
HND,2010,8317470.0
HND,2011,8480671.0
HND,2012,8640691.0
HND,2013,8798521.0
HND,2014,8955589.0
HND,2015,9112916.0
HND,2016,9270795.0
HND,2017,9429013.0
HND,2018,9587522.0
HND,2019,9746117.0
HRV,2000,4468302.0
HRV,2001,4299642.0
HRV,2002,4302174.0
HRV,2003,4303399.0
HRV,2004,4304600.0
HRV,2005,4310145.0
HRV,2006,4311159.0
HRV,2007,4310217.0
HRV,2008,4309705.0
HRV,2009,4305181.0
HRV,2010,4295427.0
HRV,2011,4280622.0
HRV,2012,4267558.0
HRV,2013,4255689.0
HRV,2014,4238389.0
HRV,2015,4203604.0
HRV,2016,4174349.0
HRV,2017,4124531.0
HRV,2018,4087843.0
HRV,2019,4067500.0
HTI,2000,8463806.0
HTI,2001,8608819.0
HTI,2002,8754150.0
HTI,2003,8900104.0
HTI,2004,9047077.0
HTI,2005,9195288.0
HTI,2006,9344785.0
HTI,2007,9495328.0
HTI,2008,9646580.0
HTI,2009,9798046.0
HTI,2010,9949322.0
HTI,2011,10100320.0
HTI,2012,10250930.0
HTI,2013,10400673.0
HTI,2014,10549008.0
HTI,2015,10695542.0
HTI,2016,10839970.0
HTI,2017,10982366.0
HTI,2018,11123176.0
HTI,2019,11263077.0
HUN,2000,10210971.0
HUN,2001,10187576.0
HUN,2002,10158608.0
HUN,2003,10129552.0
HUN,2004,10107146.0
HUN,2005,10087065.0
HUN,2006,10071370.0
HUN,2007,10055780.0
HUN,2008,10038188.0
HUN,2009,10022650.0
HUN,2010,10000023.0
HUN,2011,9971727.0
HUN,2012,9920362.0
HUN,2013,9893082.0
HUN,2014,9866468.0
HUN,2015,9843028.0
HUN,2016,9814023.0
HUN,2017,9787966.0
HUN,2018,9775564.0
HUN,2019,9769949.0
IDN,2000,211513823.0
IDN,2001,214427417.0
IDN,2002,217357793.0
IDN,2003,220309469.0
IDN,2004,223285676.0
IDN,2005,226289470.0
IDN,2006,229318262.0
IDN,2007,232374245.0
IDN,2008,235469762.0
IDN,2009,238620563.0
IDN,2010,241834215.0
IDN,2011,245116206.0
IDN,2012,248452413.0
IDN,2013,251806402.0
IDN,2014,255129004.0
IDN,2015,258383256.0
IDN,2016,261554226.0
IDN,2017,264645886.0
IDN,2018,267663435.0
IDN,2019,270625568.0
IMN,2000,76941.0
IMN,2001,77703.0
IMN,2002,78318.0
IMN,2003,78884.0
IMN,2004,79520.0
IMN,2005,80305.0
IMN,2006,81285.0
IMN,2007,82408.0
IMN,2008,83508.0
IMN,2009,84376.0
IMN,2010,84857.0
IMN,2011,84886.0
IMN,2012,84533.0
IMN,2013,83976.0
IMN,2014,83488.0
IMN,2015,83234.0
IMN,2016,83287.0
IMN,2017,83598.0
IMN,2018,84077.0
IMN,2019,84584.0
IRL,2000,3805174.0
IRL,2001,3866243.0
IRL,2002,3931947.0
IRL,2003,3996521.0
IRL,2004,4070262.0
IRL,2005,4159914.0
IRL,2006,4273591.0
IRL,2007,4398942.0
IRL,2008,4489544.0
IRL,2009,4535375.0
IRL,2010,4560155.0
IRL,2011,4580084.0
IRL,2012,4599533.0
IRL,2013,4623816.0
IRL,2014,4657740.0
IRL,2015,4701957.0
IRL,2016,4755335.0
IRL,2017,4807388.0
IRL,2018,4867316.0
IRL,2019,4941444.0
IRN,2000,65623405.0
IRN,2001,66449112.0
IRN,2002,67284796.0
IRN,2003,68122938.0
IRN,2004,68951281.0
IRN,2005,69762347.0
IRN,2006,70554760.0
IRN,2007,71336475.0
IRN,2008,72120604.0
IRN,2009,72924837.0
IRN,2010,73762519.0
IRN,2011,74634956.0
IRN,2012,75539862.0
IRN,2013,76481943.0
IRN,2014,77465753.0
IRN,2015,78492215.0
IRN,2016,79564016.0
IRN,2017,80673951.0
IRN,2018,81800269.0
IRN,2019,82913906.0
IRQ,2000,23497585.0
IRQ,2001,24208180.0
IRQ,2002,24931919.0
IRQ,2003,25644499.0
IRQ,2004,26313838.0
IRQ,2005,26922284.0
IRQ,2006,27448124.0
IRQ,2007,27911248.0
IRQ,2008,28385746.0
IRQ,2009,28973162.0
IRQ,2010,29741976.0
IRQ,2011,30725300.0
IRQ,2012,31890011.0
IRQ,2013,33157050.0
IRQ,2014,34411951.0
IRQ,2015,35572261.0
IRQ,2016,36610632.0
IRQ,2017,37552781.0
IRQ,2018,38433600.0
IRQ,2019,39309783.0
ISL,2000,281205.0
ISL,2001,284968.0
ISL,2002,287523.0
ISL,2003,289521.0
ISL,2004,292074.0
ISL,2005,296734.0
ISL,2006,303782.0
ISL,2007,311566.0
ISL,2008,317414.0
ISL,2009,318499.0
ISL,2010,318041.0
ISL,2011,319014.0
ISL,2012,320716.0
ISL,2013,323764.0
ISL,2014,327386.0
ISL,2015,330815.0
ISL,2016,335439.0
ISL,2017,343400.0
ISL,2018,352721.0
ISL,2019,361313.0
ISR,2000,6289000.0
ISR,2001,6439000.0
ISR,2002,6570000.0
ISR,2003,6689700.0
ISR,2004,6809000.0
ISR,2005,6930100.0
ISR,2006,7053700.0
ISR,2007,7180100.0
ISR,2008,7308800.0
ISR,2009,7485600.0
ISR,2010,7623600.0
ISR,2011,7765800.0
ISR,2012,7910500.0
ISR,2013,8059500.0
ISR,2014,8215700.0
ISR,2015,8380100.0
ISR,2016,8546000.0
ISR,2017,8713300.0
ISR,2018,8882800.0
ISR,2019,9053300.0
ITA,2000,56942108.0
ITA,2001,56974100.0
ITA,2002,57059007.0
ITA,2003,57313203.0
ITA,2004,57685327.0
ITA,2005,57969484.0
ITA,2006,58143979.0
ITA,2007,58438310.0
ITA,2008,58826731.0
ITA,2009,59095365.0
ITA,2010,59277417.0
ITA,2011,59379449.0
ITA,2012,59539717.0
ITA,2013,60233948.0
ITA,2014,60789140.0
ITA,2015,60730582.0
ITA,2016,60627498.0
ITA,2017,60536709.0
ITA,2018,60421760.0
ITA,2019,60297396.0
JAM,2000,2654701.0
JAM,2001,2674702.0
JAM,2002,2692845.0
JAM,2003,2709437.0
JAM,2004,2725015.0
JAM,2005,2740003.0
JAM,2006,2754407.0
JAM,2007,2768227.0
JAM,2008,2781876.0
JAM,2009,2795837.0
JAM,2010,2810460.0
JAM,2011,2825929.0
JAM,2012,2842132.0
JAM,2013,2858709.0
JAM,2014,2875136.0
JAM,2015,2891021.0
JAM,2016,2906238.0
JAM,2017,2920853.0
JAM,2018,2934855.0
JAM,2019,2948279.0
JOR,2000,5122493.0
JOR,2001,5217336.0
JOR,2002,5317506.0
JOR,2003,5434030.0
JOR,2004,5580244.0
JOR,2005,5765635.0
JOR,2006,5991540.0
JOR,2007,6255280.0
JOR,2008,6556478.0
JOR,2009,6893260.0
JOR,2010,7261539.0
JOR,2011,7663131.0
JOR,2012,8090872.0
JOR,2013,8520420.0
JOR,2014,8920049.0
JOR,2015,9266575.0
JOR,2016,9551467.0
JOR,2017,9779173.0
JOR,2018,9956011.0
JOR,2019,10101694.0
JPN,2000,126843000.0
JPN,2001,127149000.0
JPN,2002,127445000.0
JPN,2003,127718000.0
JPN,2004,127761000.0
JPN,2005,127773000.0
JPN,2006,127854000.0
JPN,2007,128001000.0
JPN,2008,128063000.0
JPN,2009,128047000.0
JPN,2010,128070000.0
JPN,2011,127833000.0
JPN,2012,127629000.0
JPN,2013,127445000.0
JPN,2014,127276000.0
JPN,2015,127141000.0
JPN,2016,126994511.0
JPN,2017,126785797.0
JPN,2018,126529100.0
JPN,2019,126264931.0
KAZ,2000,14883626.0
KAZ,2001,14858335.0
KAZ,2002,14858948.0
KAZ,2003,14909018.0
KAZ,2004,15012985.0
KAZ,2005,15147029.0
KAZ,2006,15308084.0
KAZ,2007,15484192.0
KAZ,2008,15674000.0
KAZ,2009,16092822.0
KAZ,2010,16321872.0
KAZ,2011,16557201.0
KAZ,2012,16792089.0
KAZ,2013,17035550.0
KAZ,2014,17288285.0
KAZ,2015,17542806.0
KAZ,2016,17794055.0
KAZ,2017,18037776.0
KAZ,2018,18276498.5
KAZ,2019,18513930.0
KEN,2000,31964557.0
KEN,2001,32848564.0
KEN,2002,33751739.0
KEN,2003,34678779.0
KEN,2004,35635271.0
KEN,2005,36624895.0
KEN,2006,37649033.0
KEN,2007,38705932.0
KEN,2008,39791981.0
KEN,2009,40901792.0
KEN,2010,42030676.0
KEN,2011,43178257.0
KEN,2012,44343410.0
KEN,2013,45519889.0
KEN,2014,46699981.0
KEN,2015,47878336.0
KEN,2016,49051686.0
KEN,2017,50221473.0
KEN,2018,51393010.0
KEN,2019,52573973.0
KGZ,2000,4898400.0
KGZ,2001,4945100.0
KGZ,2002,4990700.0
KGZ,2003,5043300.0
KGZ,2004,5104700.0
KGZ,2005,5162600.0
KGZ,2006,5218400.0
KGZ,2007,5268400.0
KGZ,2008,5318700.0
KGZ,2009,5383300.0
KGZ,2010,5447900.0
KGZ,2011,5514600.0
KGZ,2012,5607200.0
KGZ,2013,5719600.0
KGZ,2014,5835500.0
KGZ,2015,5956900.0
KGZ,2016,6079500.0
KGZ,2017,6198200.0
KGZ,2018,6322800.0
KGZ,2019,6456900.0
KHM,2000,12155239.0
KHM,2001,12405408.0
KHM,2002,12637727.0
KHM,2003,12856163.0
KHM,2004,13066469.0
KHM,2005,13273354.0
KHM,2006,13477709.0
KHM,2007,13679962.0
KHM,2008,13883834.0
KHM,2009,14093604.0
KHM,2010,14312212.0
KHM,2011,14541423.0
KHM,2012,14780454.0
KHM,2013,15026332.0
KHM,2014,15274503.0
KHM,2015,15521436.0
KHM,2016,15766293.0
KHM,2017,16009414.0
KHM,2018,16249798.0
KHM,2019,16486542.0
KIR,2000,84396.0
KIR,2001,85849.0
KIR,2002,87305.0
KIR,2003,88835.0
KIR,2004,90499.0
KIR,2005,92325.0
KIR,2006,94343.0
KIR,2007,96527.0
KIR,2008,98761.0
KIR,2009,100930.0
KIR,2010,102927.0
KIR,2011,104728.0
KIR,2012,106370.0
KIR,2013,107890.0
KIR,2014,109391.0
KIR,2015,110930.0
KIR,2016,112524.0
KIR,2017,114158.0
KIR,2018,115847.0
KIR,2019,117606.0
KNA,2000,44083.0
KNA,2001,44602.0
KNA,2002,45168.0
KNA,2003,45749.0
KNA,2004,46323.0
KNA,2005,46852.0
KNA,2006,47333.0
KNA,2007,47769.0
KNA,2008,48178.0
KNA,2009,48599.0
KNA,2010,49011.0
KNA,2011,49442.0
KNA,2012,49881.0
KNA,2013,50328.0
KNA,2014,50776.0
KNA,2015,51204.0
KNA,2016,51629.0
KNA,2017,52036.0
KNA,2018,52438.0
KNA,2019,52834.0
KOR,2000,47008111.0
KOR,2001,47370164.0
KOR,2002,47644736.0
KOR,2003,47892330.0
KOR,2004,48082519.0
KOR,2005,48184561.0
KOR,2006,48438292.0
KOR,2007,48683638.0
KOR,2008,49054708.0
KOR,2009,49307835.0
KOR,2010,49554112.0
KOR,2011,49936638.0
KOR,2012,50199853.0
KOR,2013,50428893.0
KOR,2014,50746659.0
KOR,2015,51014947.0
KOR,2016,51217803.0
KOR,2017,51361911.0
KOR,2018,51606633.0
KOR,2019,51709098.0
KWT,2000,2045123.0
KWT,2001,2103282.0
KWT,2002,2136997.0
KWT,2003,2161626.0
KWT,2004,2200492.0
KWT,2005,2270198.0
KWT,2006,2373672.0
KWT,2007,2504019.0
KWT,2008,2656009.0
KWT,2009,2821045.0
KWT,2010,2991884.0
KWT,2011,3168060.0
KWT,2012,3348853.0
KWT,2013,3526376.0
KWT,2014,3690941.0
KWT,2015,3835591.0
KWT,2016,3956875.0
KWT,2017,4056099.0
KWT,2018,4137312.0
KWT,2019,4207083.0
LAO,2000,5323700.0
LAO,2001,5409582.0
LAO,2002,5493246.0
LAO,2003,5576640.0
LAO,2004,5662208.0
LAO,2005,5751676.0
LAO,2006,5846074.0
LAO,2007,5944948.0
LAO,2008,6046620.0
LAO,2009,6148623.0
LAO,2010,6249165.0
LAO,2011,6347567.0
LAO,2012,6444530.0
LAO,2013,6541304.0
LAO,2014,6639756.0
LAO,2015,6741164.0
LAO,2016,6845846.0
LAO,2017,6953035.0
LAO,2018,7061507.0
LAO,2019,7169455.0
LBN,2000,3842778.0
LBN,2001,3991001.0
LBN,2002,4182205.0
LBN,2003,4388375.0
LBN,2004,4569378.0
LBN,2005,4698763.0
LBN,2006,4759753.0
LBN,2007,4767344.0
LBN,2008,4764741.0
LBN,2009,4813026.0
LBN,2010,4953061.0
LBN,2011,5202343.0
LBN,2012,5538634.0
LBN,2013,5914621.0
LBN,2014,6262410.0
LBN,2015,6532678.0
LBN,2016,6711121.0
LBN,2017,6811873.0
LBN,2018,6848925.0
LBN,2019,6855713.0
LBR,2000,2848456.0
LBR,2001,2953927.0
LBR,2002,3024729.0
LBR,2003,3077058.0
LBR,2004,3135651.0
LBR,2005,3218116.0
LBR,2006,3329211.0
LBR,2007,3461911.0
LBR,2008,3607860.0
LBR,2009,3754133.0
LBR,2010,3891356.0
LBR,2011,4017443.0
LBR,2012,4135659.0
LBR,2013,4248334.0
LBR,2014,4359505.0
LBR,2015,4472230.0
LBR,2016,4586788.0
LBR,2017,4702228.0
LBR,2018,4818977.0
LBR,2019,4937374.0
LBY,2000,5357891.0
LBY,2001,5443248.0
LBY,2002,5531089.0
LBY,2003,5620547.0
LBY,2004,5710154.0
LBY,2005,5798614.0
LBY,2006,5886872.0
LBY,2007,5974787.0
LBY,2008,6058748.0
LBY,2009,6133984.0
LBY,2010,6197663.0
LBY,2011,6247439.0
LBY,2012,6285750.0
LBY,2013,6320359.0
LBY,2014,6362037.0
LBY,2015,6418315.0
LBY,2016,6492164.0
LBY,2017,6580724.0
LBY,2018,6678567.0
LBY,2019,6777452.0
LCA,2000,156729.0
LCA,2001,158179.0
LCA,2002,159392.0
LCA,2003,160530.0
LCA,2004,161816.0
LCA,2005,163417.0
LCA,2006,165381.0
LCA,2007,167639.0
LCA,2008,170011.0
LCA,2009,172221.0
LCA,2010,174085.0
LCA,2011,175544.0
LCA,2012,176646.0
LCA,2013,177513.0
LCA,2014,178296.0
LCA,2015,179126.0
LCA,2016,180024.0
LCA,2017,180955.0
LCA,2018,181889.0
LCA,2019,182790.0
LIE,2000,33184.0
LIE,2001,33552.0
LIE,2002,33879.0
LIE,2003,34175.0
LIE,2004,34452.0
LIE,2005,34713.0
LIE,2006,34970.0
LIE,2007,35217.0
LIE,2008,35471.0
LIE,2009,35727.0
LIE,2010,35994.0
LIE,2011,36293.0
LIE,2012,36615.0
LIE,2013,36934.0
LIE,2014,37223.0
LIE,2015,37470.0
LIE,2016,37658.0
LIE,2017,37800.0
LIE,2018,37910.0
LIE,2019,38019.0
LKA,2000,18777601.0
LKA,2001,18911730.0
LKA,2002,19062482.0
LKA,2003,19224037.0
